"tot_ext","pers_basals","pers_night","pers_cresp","pers_day","basal_bioms","night_biom","cresp_biom","day_biom","x","light","temperature","light.effect","S","replicate","connectance"
0.916666666666667,1,0.75,1,0.882352941176471,6.04216069808414,1.85035785705084,1.07318540922707,2.27379852259329,0.5,0.5,15,"C.N",1,86,0.251111111111111
0.2,0.3,0,0.0909090909090909,0.294117647058824,8.59531086242787,0,0.0529741070477587,0.238238484710354,0,0,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0533473552072,0,0.0364497578966923,0.175843288099023,0.05,0.05,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0596425595264,0,0.0404750086878786,0.171602108635298,0.1,0.1,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0662989264503,0,0.0445126210834902,0.167356216781828,0.15,0.15,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0733605540165,0,0.048496542219542,0.163174029385298,0.2,0.2,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0808971747095,0,0.0523632657420599,0.159120298254956,0.25,0.25,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0890047416126,0,0.0560536982213433,0.15525408538245,0.3,0.3,20,"C.N",1,86,0.251111111111111
0.166666666666667,0.25,0,0.0909090909090909,0.235294117647059,10.0978045532362,0,0.0595141962042889,0.151627632089231,0.35,0.35,20,"C.N",1,86,0.251111111111111
0.183333333333333,0.25,0,0.181818181818182,0.235294117647059,10.1283863494907,0,0.0696529077597247,0.140994276521507,0.4,0.4,20,"C.N",1,86,0.251111111111111
0.183333333333333,0.25,0,0.181818181818182,0.235294117647059,10.1418285106711,0,0.073794310516043,0.136685154185649,0.45,0.45,20,"C.N",1,86,0.251111111111111
0.183333333333333,0.25,0,0.181818181818182,0.235294117647059,10.1546488522923,0,0.0773590154661613,0.13298053430813,0.5,0.5,20,"C.N",1,86,0.251111111111111
0.85,0.7,0.75,1,1,6.50810978376054,0.830762071120945,0.628255958720853,2.06562188045518,0,0,15,"N.D",1,86,0.251111111111111
0.816666666666667,0.7,0.583333333333333,1,1,6.73903544188744,0.946369234428434,0.475407129828125,2.25309745540355,0.05,0.05,15,"N.D",1,86,0.251111111111111
0.683333333333333,0.7,0.333333333333333,0.545454545454545,1,7.09210109784606,0.631360206451319,0.45775322755485,2.57050768406477,0.1,0.1,15,"N.D",1,86,0.251111111111111
0.666666666666667,0.7,0.333333333333333,0.545454545454545,0.941176470588235,7.20537666699224,0.749814349885522,0.396544327059961,2.52416692537867,0.15,0.15,15,"N.D",1,86,0.251111111111111
0.65,0.65,0.333333333333333,0.545454545454545,0.941176470588235,7.33604164590643,0.885587390650914,0.339245458411613,2.45017603152397,0.2,0.2,15,"N.D",1,86,0.251111111111111
0.65,0.65,0.333333333333333,0.545454545454545,0.941176470588235,7.479501398733,1.04062264827196,0.287667538434163,2.34489751802777,0.25,0.25,15,"N.D",1,86,0.251111111111111
0.65,0.65,0.333333333333333,0.545454545454545,0.941176470588235,7.63041332934749,1.21097269851336,0.243153159308301,2.21001326753615,0.3,0.3,15,"N.D",1,86,0.251111111111111
0.633333333333333,0.65,0.333333333333333,0.454545454545455,0.941176470588235,7.85101320627074,1.23612982110465,0.196803631254201,2.15068628637022,0.35,0.35,15,"N.D",1,86,0.251111111111111
0.566666666666667,0.55,0.25,0.363636363636364,0.941176470588235,8.12678103416239,1.15196161645774,0.129542354207198,2.16544343956166,0.4,0.4,15,"N.D",1,86,0.251111111111111
0.566666666666667,0.55,0.25,0.363636363636364,0.941176470588235,8.23067271698337,1.28477397944741,0.110087192144123,2.02312788334811,0.45,0.45,15,"N.D",1,86,0.251111111111111
0.55,0.55,0.25,0.272727272727273,0.941176470588235,8.35275530113476,1.32313847078733,0.0751644312908897,1.94777511503057,0.5,0.5,15,"N.D",1,86,0.251111111111111
0.366666666666667,0.2,0,0.272727272727273,0.882352941176471,4.07711946880806,0,0.344497667133318,0.662903933040423,0,0,20,"N.D",1,86,0.251111111111111
0.35,0.2,0,0.181818181818182,0.882352941176471,4.18170553534077,0,0.130125463082129,0.817033253613245,0.05,0.05,20,"N.D",1,86,0.251111111111111
0.35,0.2,0,0.181818181818182,0.882352941176471,4.18170553534194,0,0.13012546307664,0.817033253619015,0.1,0.1,20,"N.D",1,86,0.251111111111111
0.316666666666667,0.2,0,0.181818181818182,0.764705882352941,4.25070378080885,0,0.128985516606657,0.807192318989153,0.15,0.15,20,"N.D",1,86,0.251111111111111
0.316666666666667,0.2,0,0.181818181818182,0.764705882352941,4.25070378080886,0,0.128985516606657,0.807192318989153,0.2,0.2,20,"N.D",1,86,0.251111111111111
0.283333333333333,0.2,0,0.181818181818182,0.647058823529412,4.37704893121666,0,0.134157057806329,0.772616282791465,0.25,0.25,20,"N.D",1,86,0.251111111111111
0.283333333333333,0.2,0.0833333333333333,0.0909090909090909,0.647058823529412,4.40249026857861,0.00151181312252255,0.113267456236202,0.787387828301396,0.3,0.3,20,"N.D",1,86,0.251111111111111
