"tot_ext","pers_basals","pers_night","pers_cresp","pers_day","basal_bioms","night_biom","cresp_biom","day_biom","x","light","temperature","light.effect","S","replicate","connectance"
0.8,0.65,0.666666666666667,1,1,9.66922398158489,0.718143299578897,0.71972960374658,0.580417840923414,0.4,0.4,15,"C.N",1,1,0.274166666666667
0.8,0.65,0.666666666666667,1,1,9.66799882570881,0.730251141274138,0.728454738031231,0.588782513758208,0.45,0.45,15,"C.N",1,1,0.274166666666667
0.8,0.65,0.666666666666667,1,1,9.66342542236651,0.746953888659731,0.735913912706943,0.599928545283287,0.5,0.5,15,"C.N",1,1,0.274166666666667
0.45,0.35,0.533333333333333,0.384615384615385,0.583333333333333,10.4927810013658,0.218594315143052,0.211810649737681,0.236360987977223,0,0,20,"C.N",1,1,0.274166666666667
0.433333333333333,0.35,0.533333333333333,0.307692307692308,0.583333333333333,10.5184805429536,0.21753341150359,0.207752969989072,0.241497880639797,0.05,0.05,20,"C.N",1,1,0.274166666666667
0.433333333333333,0.35,0.533333333333333,0.307692307692308,0.583333333333333,10.5472941026199,0.216185798958339,0.204544870353236,0.245588125939709,0.1,0.1,20,"C.N",1,1,0.274166666666667
0.433333333333333,0.35,0.533333333333333,0.307692307692308,0.583333333333333,10.5795737223673,0.214514635265976,0.202169205394373,0.248628322993469,0.15,0.15,20,"C.N",1,1,0.274166666666667
0.416666666666667,0.35,0.466666666666667,0.307692307692308,0.583333333333333,10.5877274011033,0.173177801302386,0.232068156995758,0.252824299812472,0.2,0.2,20,"C.N",1,1,0.274166666666667
0.416666666666667,0.35,0.466666666666667,0.307692307692308,0.583333333333333,10.6373108292186,0.172229687224001,0.230098863843588,0.253004774020678,0.25,0.25,20,"C.N",1,1,0.274166666666667
0.416666666666667,0.35,0.466666666666667,0.307692307692308,0.583333333333333,10.6871936933742,0.17233132785627,0.227118113316588,0.253146134097784,0.3,0.3,20,"C.N",1,1,0.274166666666667
0.366666666666667,0.3,0.333333333333333,0.307692307692308,0.583333333333333,10.7521984385035,0.124464589769709,0.260906636539145,0.250818876821262,0.35,0.35,20,"C.N",1,1,0.274166666666667
0.383333333333333,0.3,0.4,0.307692307692308,0.583333333333333,10.7987014572111,0.137836331893061,0.246569095606158,0.252158820523051,0.4,0.4,20,"C.N",1,1,0.274166666666667
0.383333333333333,0.3,0.4,0.307692307692308,0.583333333333333,10.8413690633651,0.15264530876216,0.23103565236757,0.253533899757483,0.45,0.45,20,"C.N",1,1,0.274166666666667
0.383333333333333,0.3,0.4,0.307692307692308,0.583333333333333,10.8807397191638,0.169375364231303,0.214121539957608,0.254559519445168,0.5,0.5,20,"C.N",1,1,0.274166666666667
0.766666666666667,0.55,0.666666666666667,1,1,8.27924564742371,1.38336931762569,0.87926031409915,1.40381067850105,0,0,15,"N.D",1,1,0.274166666666667
0.75,0.5,0.666666666666667,1,1,8.29669024776374,1.38768842583952,0.802970594715532,1.42770299230766,0.05,0.05,15,"N.D",1,1,0.274166666666667
0.75,0.5,0.666666666666667,1,1,8.33535866351183,1.4054727743176,0.720755958794223,1.44171224930909,0.1,0.1,15,"N.D",1,1,0.274166666666667
0.733333333333333,0.5,0.666666666666667,0.923076923076923,1,8.41282171558364,1.42077499714128,0.626774540692391,1.45759074873425,0.15,0.15,15,"N.D",1,1,0.274166666666667
0.716666666666667,0.5,0.666666666666667,0.846153846153846,1,8.50529818822226,1.42462330297159,0.525967136975647,1.47414515740744,0.2,0.2,15,"N.D",1,1,0.274166666666667
0.716666666666667,0.5,0.666666666666667,0.846153846153846,1,8.57585376600534,1.47082917093093,0.441558112663444,1.45360802532373,0.25,0.25,15,"N.D",1,1,0.274166666666667
0.716666666666667,0.5,0.666666666666667,0.846153846153846,1,8.65156216251967,1.52342726169755,0.358209295154046,1.42165533073072,0.3,0.3,15,"N.D",1,1,0.274166666666667
0.7,0.5,0.666666666666667,0.769230769230769,1,8.70813320428397,1.56226467824138,0.314553442976813,1.36495681017621,0.35,0.35,15,"N.D",1,1,0.274166666666667
0.683333333333333,0.5,0.666666666666667,0.692307692307692,1,8.75331214825982,1.59350867986263,0.294762201932156,1.29411983303495,0.4,0.4,15,"N.D",1,1,0.274166666666667
0.666666666666667,0.5,0.666666666666667,0.615384615384615,1,8.81078576746929,1.57724229995297,0.264732418286495,1.25953315070662,0.45,0.45,15,"N.D",1,1,0.274166666666667
0.666666666666667,0.5,0.666666666666667,0.615384615384615,1,8.8575019442823,1.61606590919231,0.246979311343302,1.18084808869992,0.5,0.5,15,"N.D",1,1,0.274166666666667
0.366666666666667,0.3,0.133333333333333,0.692307692307692,0.416666666666667,4.52580708632793,0.344801874943765,0.369354428200397,0.185249107380665,0,0,20,"N.D",1,1,0.274166666666667
0.333333333333333,0.25,0.133333333333333,0.615384615384615,0.416666666666667,4.43717642984355,0.363399301713359,0.323914144967523,0.198271363419672,0.05,0.05,20,"N.D",1,1,0.274166666666667
0.35,0.25,0.2,0.615384615384615,0.416666666666667,4.3560613619427,0.389610325907858,0.26690649499398,0.214071108061041,0.1,0.1,20,"N.D",1,1,0.274166666666667
0.3,0.25,0.2,0.384615384615385,0.416666666666667,4.19694291553876,0.418011942988931,0.194918697875629,0.232172103461769,0.15,0.15,20,"N.D",1,1,0.274166666666667
0.283333333333333,0.25,0.2,0.307692307692308,0.416666666666667,4.12924718238622,0.431931574990916,0.159299872841211,0.233875450002271,0.2,0.2,20,"N.D",1,1,0.274166666666667
0.283333333333333,0.25,0.2,0.307692307692308,0.416666666666667,4.08183092084211,0.44127985337065,0.133787554722632,0.228843546906345,0.25,0.25,20,"N.D",1,1,0.274166666666667
0.25,0.2,0.2,0.230769230769231,0.416666666666667,4.00370705143751,0.437645787166487,0.117387209948266,0.219192873642275,0.3,0.3,20,"N.D",1,1,0.274166666666667
0.166666666666667,0.15,0.333333333333333,0.153846153846154,0,3.57847014757075,0.566515396190726,0.100605888183675,0,0.35,0.35,20,"N.D",1,1,0.274166666666667
0.183333333333333,0.15,0.333333333333333,0.230769230769231,0,3.51928208019265,0.566878522305576,0.0898884589649636,0,0.4,0.4,20,"N.D",1,1,0.274166666666667
0.166666666666667,0.15,0.266666666666667,0.230769230769231,0,3.47166131212124,0.484013568475849,0.141141499675963,0,0.45,0.45,20,"N.D",1,1,0.274166666666667
0.166666666666667,0.15,0.266666666666667,0.230769230769231,0,3.48225359275764,0.439493784942857,0.177637130019536,0,0.5,0.5,20,"N.D",1,1,0.274166666666667
0.516666666666667,0.55,0.380952380952381,0.125,1,5.99602579734297,0.526915448629427,0.0469693195095606,0.514138818636452,0,0,15,"N",1,2,0.266944444444444
0.516666666666667,0.55,0.380952380952381,0.125,1,5.99053345849552,0.525526671235525,0.0594886004660642,0.513318757387533,0.05,0.05,15,"N",1,2,0.266944444444444
0.516666666666667,0.55,0.380952380952381,0.125,1,5.98349083797113,0.524196197380218,0.0751220843262518,0.512888369527009,0.1,0.1,15,"N",1,2,0.266944444444444
0.516666666666667,0.55,0.380952380952381,0.125,1,5.97471341465,0.523137643499785,0.0940002615554776,0.513689158106191,0.15,0.15,15,"N",1,2,0.266944444444444
0.533333333333333,0.6,0.380952380952381,0.125,1,5.96432026967447,0.522635370773904,0.115481287469651,0.517448689612612,0.2,0.2,15,"N",1,2,0.266944444444444
0.533333333333333,0.6,0.380952380952381,0.375,0.818181818181818,5.86843813035854,0.513387943268685,0.228572155928023,0.492362750147034,0.25,0.25,15,"N",1,2,0.266944444444444
0.533333333333333,0.6,0.380952380952381,0.375,0.818181818181818,5.86066689730067,0.513198774509656,0.27247432515234,0.488249973742167,0.3,0.3,15,"N",1,2,0.266944444444444
0.533333333333333,0.6,0.380952380952381,0.375,0.818181818181818,5.85248181251414,0.516471746396083,0.31144434255241,0.491867043114966,0.35,0.35,15,"N",1,2,0.266944444444444
0.533333333333333,0.6,0.380952380952381,0.375,0.818181818181818,5.84519864689225,0.523334620895645,0.338952060340851,0.508672686928837,0.4,0.4,15,"N",1,2,0.266944444444444
0.5,0.6,0.380952380952381,0.5,0.545454545454545,5.66421409333223,0.535536766587724,0.538930545070765,0.355830976070901,0.45,0.45,15,"N",1,2,0.266944444444444
0.5,0.6,0.380952380952381,0.5,0.545454545454545,5.69752850704615,0.550279116047177,0.559670652065332,0.379786115547402,0.5,0.5,15,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966774,0,0,0,0,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966774,0,0,0.05,0.05,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966774,0,0,0.1,0.1,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966774,0,0,0.15,0.15,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966775,0,0,0.2,0.2,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966771,0,0,0.25,0.25,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966771,0,0,0.3,0.3,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.023093308996677,0,0,0.35,0.35,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966775,0,0,0.4,0.4,20,"N",1,2,0.266944444444444
0.05,0.1,0.0476190476190476,0,0,6.79125075555389,0.0230933089966771,0,0,0.45,0.45,20,"N",1,2,0.266944444444444
0.116666666666667,0.15,0.19047619047619,0,0,6.32870144789167,0.13401368520306,0,0,0.5,0.5,20,"N",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.38676103076271,0.54363740280986,0.0395031423858839,0.474979041858655,0,0,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.3799384834813,0.542997354054121,0.0373001871919302,0.475105546587227,0.05,0.05,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.37392038090592,0.542474010311229,0.0351520065747357,0.475277262835878,0.1,0.1,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.36861218864132,0.54205342798094,0.0330829739531493,0.475478176494591,0.15,0.15,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.36392410602949,0.541722080066035,0.0311092640074838,0.475695515929893,0.2,0.2,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.35977428367772,0.541467417161588,0.0292403033652763,0.475919562969256,0.25,0.25,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.35609012848042,0.541278142390136,0.0274803017768501,0.476143234048668,0.3,0.3,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.35280840432619,0.541144293531968,0.0258296434475855,0.476361587700296,0.35,0.35,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.34987469398757,0.541057207982759,0.0242860446908727,0.476571349943811,0.4,0.4,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.34724255482603,0.541009424619369,0.022845461980212,0.47677050134529,0.45,0.45,15,"C",1,2,0.266944444444444
0.383333333333333,0.35,0.380952380952381,0.125,0.636363636363636,5.34487248848786,0.540994558025021,0.0215027740953024,0.476957939782127,0.5,0.5,15,"C",1,2,0.266944444444444
0.3,0.35,0.142857142857143,0,0.727272727272727,5.7775310057133,0.250077091447779,0,0.608563498153937,0,0,20,"C",1,2,0.266944444444444
0.3,0.35,0.142857142857143,0,0.727272727272727,5.7775310057133,0.250077091447779,0,0.608563498153937,0.05,0.05,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.1,0.1,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.15,0.15,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.2,0.2,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.25,0.25,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.3,0.3,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.35,0.35,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.4,0.4,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.45,0.45,20,"C",1,2,0.266944444444444
0.233333333333333,0.3,0,0,0.727272727272727,5.91854814276278,0,0,0.638515755847711,0.5,0.5,20,"C",1,2,0.266944444444444
0.583333333333333,0.5,0.428571428571429,0.75,0.909090909090909,6.29110894743567,0.43455120666767,0.371269552457745,0.39636181985634,0,0,15,"C.N",1,2,0.266944444444444
0.583333333333333,0.5,0.428571428571429,0.75,0.909090909090909,6.21986307342954,0.440386761749123,0.30847079525802,0.399898713228327,0.05,0.05,15,"C.N",1,2,0.266944444444444
0.566666666666667,0.5,0.428571428571429,0.75,0.818181818181818,6.158282012536,0.453663043222039,0.252428329043791,0.40262551601751,0.1,0.1,15,"C.N",1,2,0.266944444444444
0.533333333333333,0.5,0.428571428571429,0.625,0.727272727272727,6.1077719853397,0.474667501421708,0.204901405782458,0.404229205348782,0.15,0.15,15,"C.N",1,2,0.266944444444444
0.533333333333333,0.5,0.476190476190476,0.5,0.727272727272727,6.09032455285721,0.486979225136959,0.198110183296401,0.407455374212449,0.2,0.2,15,"C.N",1,2,0.266944444444444
0.533333333333333,0.5,0.476190476190476,0.5,0.727272727272727,6.08146909210429,0.49610581318883,0.204360030356376,0.412149658542956,0.25,0.25,15,"C.N",1,2,0.266944444444444
0.55,0.5,0.476190476190476,0.625,0.727272727272727,6.072642337956,0.508008246359518,0.211351274761588,0.417693245749504,0.3,0.3,15,"C.N",1,2,0.266944444444444
0.55,0.5,0.476190476190476,0.625,0.727272727272727,6.06427944350872,0.523193772356013,0.21892339386212,0.423615322016929,0.35,0.35,15,"C.N",1,2,0.266944444444444
0.55,0.5,0.476190476190476,0.625,0.727272727272727,6.05677015820308,0.542377273793404,0.226771891738067,0.429793158528477,0.4,0.4,15,"C.N",1,2,0.266944444444444
0.566666666666667,0.55,0.476190476190476,0.625,0.727272727272727,6.05073994961365,0.565875115446329,0.234209488129376,0.43596630866016,0.45,0.45,15,"C.N",1,2,0.266944444444444
0.566666666666667,0.55,0.476190476190476,0.625,0.727272727272727,6.04679892006209,0.593946454602989,0.240531376676394,0.442468508344864,0.5,0.5,15,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235301,0.260754544727177,0,0,0,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235302,0.260754544727177,0,0.05,0.05,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235302,0.260754544727177,0,0.1,0.1,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235301,0.260754544727177,0,0.15,0.15,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235301,0.260754544727177,0,0.2,0.2,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235301,0.260754544727177,0,0.25,0.25,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235301,0.260754544727176,0,0.3,0.3,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235302,0.260754544727177,0,0.35,0.35,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235302,0.260754544727177,0,0.4,0.4,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235301,0.260754544727176,0,0.45,0.45,20,"C.N",1,2,0.266944444444444
0.133333333333333,0.15,0.142857142857143,0.25,0,11.1862437163425,0.634811959235302,0.260754544727177,0,0.5,0.5,20,"C.N",1,2,0.266944444444444
0.716666666666667,0.65,0.714285714285714,0.5,1,10.1864925867008,1.0580046301549,1.75045666014886,0.800419750778033,0,0,15,"N.D",1,2,0.266944444444444
0.716666666666667,0.65,0.714285714285714,0.5,1,10.0873333898858,1.12539336569347,1.67479389630722,0.801263206919543,0.05,0.05,15,"N.D",1,2,0.266944444444444
0.716666666666667,0.65,0.714285714285714,0.5,1,9.98886017342227,1.21018275625644,1.59359609074439,0.807037125249758,0.1,0.1,15,"N.D",1,2,0.266944444444444
0.716666666666667,0.65,0.714285714285714,0.5,1,9.89265859671044,1.31551214140701,1.50394960911872,0.818106902252209,0.15,0.15,15,"N.D",1,2,0.266944444444444
0.716666666666667,0.65,0.714285714285714,0.5,1,9.80072082724335,1.44456805373844,1.40099249519001,0.833326220111119,0.2,0.2,15,"N.D",1,2,0.266944444444444
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,15,"N.D",1,2,0.266944444444444
0.7,0.65,0.714285714285714,0.5,0.909090909090909,9.62229669103595,1.55136563517603,0.729754022650246,0.834935691685561,0.3,0.3,15,"N.D",1,2,0.266944444444444
0.7,0.65,0.714285714285714,0.5,0.909090909090909,9.60194218473694,1.57602062670322,0.701181435706245,0.824704450808726,0.35,0.35,15,"N.D",1,2,0.266944444444444
0.7,0.65,0.714285714285714,0.5,0.909090909090909,9.65412350454057,1.59907996858755,0.694596660425265,0.848734080201502,0.4,0.4,15,"N.D",1,2,0.266944444444444
0.7,0.65,0.714285714285714,0.5,0.909090909090909,9.63678798959757,1.62200722290953,0.67080391366338,0.840415620475879,0.45,0.45,15,"N.D",1,2,0.266944444444444
0.7,0.65,0.714285714285714,0.5,0.909090909090909,9.62129298695582,1.6437032690581,0.649223285613313,0.832720959194472,0.5,0.5,15,"N.D",1,2,0.266944444444444
0.4,0.35,0.285714285714286,0.5,0.636363636363636,9.6836441813055,0.117527761071013,0.0590386538597478,0.132155610743959,0,0,20,"N.D",1,2,0.266944444444444
0.1,0.15,0,0.25,0.0909090909090909,10.8915775384512,0,0.315837632380633,0.238789816048609,0.05,0.05,20,"N.D",1,2,0.266944444444444
0.133333333333333,0.15,0.0476190476190476,0.25,0.181818181818182,10.8862467009815,0.00269316365773017,0.295056897344189,0.235124060924403,0.1,0.1,20,"N.D",1,2,0.266944444444444
